partner_id	evaluationId	announcementId	announcementNo	announcementTitle	branchName	workStatus	evaluationStatus	priority	bidType	category	prefecture	publishDate	deadline	evaluatedAt	organization
ptn-129	988	ann-165	165	病院電気設備更新工事（中央地区・第5工区）	福岡支店	in_progress	unmet	5	other	電気工事	福岡県	2025-12-12	2026-01-09	2025-12-13T15:09:00	徳島県 県土整備部
ptn-129	962	ann-161	161	令和7年度 北地区スポーツセンター建設工事	仙台支店	not_started	all_met	4	open_counter	建築工事	香川県	2025-11-30	2026-01-08	2025-12-02T16:07:00	和歌山県 県土整備部
ptn-129	975	ann-163	163	体育館空調設備工事（第3期）	四国支店	in_progress	other_only_unmet	4	opinion_request	機械設備工事	高知県	2025-12-04	2026-01-08	2025-12-07T11:38:00	島根県 土木部
ptn-129	949	ann-159	159	乙福祉センター建設工事その9	沖縄支店	completed	all_met	2	planning_competition	建築工事	山口県	2025-11-29	2026-01-07	2025-11-30T12:36:00	滋賀県 土木交通部
ptn-129	936	ann-156	156	令和8年度 B地区市営住宅屋上防水工事	神戸支店	in_progress	unmet	5	designated_competitive	防水工事	広島県	2025-12-03	2026-01-06	2025-12-06T17:05:00	栃木県 県土整備部
ptn-129	910	ann-152	152	図書館建設工事（下流工区）	千葉支店	completed	unmet	4	open_competitive	建築工事	鳥取県	2025-11-25	2026-01-05	2025-11-26T09:03:00	新潟県 土木部
ptn-129	923	ann-154	154	右岸市民会館改修工事その4	東京支店	not_started	unmet	5	open_competitive	建築工事	岡山県	2025-11-25	2026-01-05	2025-11-27T13:34:00	長野県 建設部
ptn-129	897	ann-150	150	消防署建設工事（第四地区・第10工区）	大阪支店	in_progress	other_only_unmet	3	other	建築工事	奈良県	2025-11-27	2026-01-04	2025-11-30T14:32:00	兵庫県 県土整備部
ptn-130	1008	ann-168	168	美術館照明設備工事（第8期）	横浜支店	in_progress	unmet	2	open_competitive	電気工事	長崎県	2025-12-06	2026-01-10	2025-12-09T17:29:00	高知県 土木部
ptn-130	995	ann-166	166	令和6年度 本地区病院給排水設備更新工事	新潟支店	in_progress	unmet	5	open_competitive	管工事	福岡県	2025-12-08	2026-01-09	2025-12-10T13:58:00	香川県 土木部
ptn-130	969	ann-162	162	市民プール改修工事（南工区）	北陸支店	completed	other_only_unmet	4	document_request	建築工事	愛媛県	2025-12-06	2026-01-08	2025-12-09T14:56:00	鳥取県 県土整備部
ptn-130	982	ann-164	164	西病院空調設備更新工事その4	名古屋支店	not_started	unmet	5	unknown	機械設備工事	福岡県	2025-12-03	2026-01-08	2025-12-04T09:27:00	山口県 土木建築部
ptn-130	943	ann-158	158	市営住宅エレベーター更新工事（第8期）	九州支店	not_started	all_met	2	negotiated_contract	機械設備工事	山口県	2025-12-10	2026-01-07	2025-12-11T15:54:00	三重県 県土整備部
ptn-130	956	ann-160	160	保健センター改修工事（丙地区・第10工区）	札幌支店	in_progress	all_met	3	preferred_designation	建築工事	徳島県	2025-12-06	2026-01-07	2025-12-08T10:25:00	奈良県 県土マネジメント部
ptn-130	930	ann-155	155	市営住宅外壁改修工事（A地区・第5工区）	関東支店	completed	unmet	5	open_competitive	建築工事	広島県	2025-12-04	2026-01-06	2025-12-07T11:23:00	群馬県 県土整備部
ptn-130	904	ann-151	151	令和6年度 上流地区警察署改修工事	京都支店	not_started	unmet	4	open_competitive	建築工事	和歌山県	2025-11-28	2026-01-05	2025-11-29T12:21:00	京都府 建設交通部
ptn-130	917	ann-153	153	公民館改修工事（第3期）	本店	in_progress	unmet	4	open_competitive	建築工事	島根県	2025-11-30	2026-01-05	2025-12-02T16:52:00	岡山県 土木部
ptn-131	1028	ann-172	172	下水処理場改修工事（下流工区）	沖縄支店	in_progress	all_met	5	designated_competitive	機械設備工事	鹿児島県	2025-12-11	2026-01-11	2025-12-13T10:49:00	大分県 土木建築部
ptn-131	1015	ann-170	170	下水道管渠新設工事（第四地区・第10工区）	関東支店	in_progress	all_met	4	open_competitive	土木工事	大分県	2025-12-05	2026-01-10	2025-12-06T15:18:00	長崎県 土木部
ptn-131	989	ann-165	165	病院電気設備更新工事（中央地区・第5工区）	千葉支店	completed	unmet	5	other	電気工事	福岡県	2025-12-12	2026-01-09	2025-12-14T16:16:00	徳島県 県土整備部
ptn-131	1002	ann-167	167	文化会館音響設備工事（第一工区）	東京支店	not_started	unmet	2	open_competitive	電気工事	佐賀県	2025-12-10	2026-01-09	2025-12-13T11:47:00	愛媛県 土木部
ptn-131	963	ann-161	161	令和7年度 北地区スポーツセンター建設工事	静岡支店	not_started	other_only_unmet	4	open_counter	建築工事	香川県	2025-11-30	2026-01-08	2025-12-03T17:14:00	和歌山県 県土整備部
ptn-131	976	ann-163	163	体育館空調設備工事（第3期）	大阪支店	in_progress	unmet	5	opinion_request	機械設備工事	高知県	2025-12-04	2026-01-08	2025-12-05T12:45:00	島根県 土木部
ptn-131	950	ann-159	159	乙福祉センター建設工事その9	福岡支店	completed	all_met	3	planning_competition	建築工事	山口県	2025-11-29	2026-01-07	2025-12-01T13:43:00	滋賀県 土木交通部
ptn-131	937	ann-157	157	市営住宅給排水設備工事（C工区）	四国支店	in_progress	all_met	2	designated_competitive	管工事	広島県	2025-12-09	2026-01-06	2025-12-10T09:12:00	岐阜県 県土整備部
ptn-131	911	ann-152	152	図書館建設工事（下流工区）	東北支店	not_started	unmet	4	open_competitive	建築工事	鳥取県	2025-11-25	2026-01-05	2025-11-27T10:10:00	新潟県 土木部
ptn-131	924	ann-154	154	右岸市民会館改修工事その4	広島支店	not_started	unmet	5	open_competitive	建築工事	岡山県	2025-11-25	2026-01-05	2025-11-28T14:41:00	長野県 建設部
ptn-132	1022	ann-171	171	令和8年度 上流地区下水道マンホール補修工事	九州支店	not_started	all_met	5	designated_competitive	土木工事	宮崎県	2025-12-08	2026-01-11	2025-12-10T13:07:00	熊本県 土木部
ptn-132	1035	ann-173	173	汚水ポンプ場改修工事（第3期）	札幌支店	in_progress	other_only_unmet	5	negotiated_contract	機械設備工事	沖縄県	2025-12-13	2026-01-11	2025-12-16T17:38:00	宮崎県 県土整備部
ptn-132	1009	ann-169	169	第三下水道管渠更新工事その9	広島支店	completed	all_met	4	open_competitive	土木工事	熊本県	2025-12-10	2026-01-10	2025-12-11T09:36:00	佐賀県 県土整備部
ptn-132	996	ann-166	166	令和6年度 本地区病院給排水設備更新工事	本店	in_progress	unmet	2	open_competitive	管工事	福岡県	2025-12-08	2026-01-09	2025-12-11T14:05:00	香川県 土木部
ptn-132	970	ann-162	162	市民プール改修工事（南工区）	横浜支店	completed	unmet	5	document_request	建築工事	愛媛県	2025-12-06	2026-01-08	2025-12-07T15:03:00	鳥取県 県土整備部
ptn-132	983	ann-164	164	西病院空調設備更新工事その4	京都支店	not_started	unmet	5	unknown	機械設備工事	福岡県	2025-12-03	2026-01-08	2025-12-05T10:34:00	山口県 土木建築部
ptn-132	944	ann-158	158	市営住宅エレベーター更新工事（第8期）	名古屋支店	not_started	all_met	3	negotiated_contract	機械設備工事	山口県	2025-12-10	2026-01-07	2025-12-12T16:01:00	三重県 県土整備部
ptn-132	957	ann-160	160	保健センター改修工事（丙地区・第10工区）	新潟支店	in_progress	other_only_unmet	4	preferred_designation	建築工事	徳島県	2025-12-06	2026-01-07	2025-12-09T11:32:00	奈良県 県土マネジメント部
ptn-132	931	ann-156	156	令和8年度 B地区市営住宅屋上防水工事	北陸支店	not_started	all_met	2	designated_competitive	防水工事	広島県	2025-12-03	2026-01-06	2025-12-04T12:30:00	栃木県 県土整備部
ptn-132	918	ann-153	153	公民館改修工事（第3期）	仙台支店	in_progress	unmet	5	open_competitive	建築工事	島根県	2025-11-30	2026-01-05	2025-12-03T17:59:00	岡山県 土木部
ptn-133	1029	ann-172	172	下水処理場改修工事（下流工区）	福岡支店	completed	other_only_unmet	5	designated_competitive	機械設備工事	鹿児島県	2025-12-11	2026-01-11	2025-12-14T11:56:00	大分県 土木建築部
ptn-133	1042	ann-174	174	右岸雨水排水設備工事その4	静岡支店	not_started	unmet	5	planning_competition	土木工事	沖縄県	2025-12-11	2026-01-11	2025-12-12T15:27:00	鹿児島県 土木部
ptn-133	1003	ann-168	168	美術館照明設備工事（第8期）	仙台支店	not_started	all_met	4	open_competitive	電気工事	長崎県	2025-12-06	2026-01-10	2025-12-07T12:54:00	高知県 土木部
ptn-133	1016	ann-170	170	下水道管渠新設工事（第四地区・第10工区）	四国支店	in_progress	all_met	4	open_competitive	土木工事	大分県	2025-12-05	2026-01-10	2025-12-07T16:25:00	長崎県 土木部
ptn-133	990	ann-165	165	病院電気設備更新工事（中央地区・第5工区）	東北支店	completed	unmet	1	other	電気工事	福岡県	2025-12-12	2026-01-09	2025-12-15T17:23:00	徳島県 県土整備部
ptn-133	964	ann-161	161	令和7年度 北地区スポーツセンター建設工事	東京支店	not_started	unmet	5	open_counter	建築工事	香川県	2025-11-30	2026-01-08	2025-12-01T09:21:00	和歌山県 県土整備部
ptn-133	977	ann-163	163	体育館空調設備工事（第3期）	神戸支店	in_progress	unmet	5	opinion_request	機械設備工事	高知県	2025-12-04	2026-01-08	2025-12-06T13:52:00	島根県 土木部
ptn-133	951	ann-159	159	乙福祉センター建設工事その9	千葉支店	not_started	other_only_unmet	4	planning_competition	建築工事	山口県	2025-11-29	2026-01-07	2025-12-02T14:50:00	滋賀県 土木交通部
ptn-133	925	ann-155	155	市営住宅外壁改修工事（A地区・第5工区）	静岡支店	in_progress	all_met	1	open_competitive	建築工事	広島県	2025-12-04	2026-01-06	2025-12-05T15:48:00	群馬県 県土整備部
ptn-133	938	ann-157	157	市営住宅給排水設備工事（C工区）	大阪支店	in_progress	all_met	3	designated_competitive	管工事	広島県	2025-12-09	2026-01-06	2025-12-11T10:19:00	岐阜県 県土整備部
ptn-134	1049	ann-175	175	浄水場ポンプ更新工事（A地区・第5工区）	横浜支店	completed	unmet	3	preferred_designation	機械設備工事	北海道	2025-12-15	2026-01-12	2025-12-17T13:16:00	沖縄県 土木建築部
ptn-134	1023	ann-171	171	令和8年度 上流地区下水道マンホール補修工事	名古屋支店	not_started	other_only_unmet	5	designated_competitive	土木工事	宮崎県	2025-12-08	2026-01-11	2025-12-11T14:14:00	熊本県 土木部
ptn-134	1036	ann-173	173	汚水ポンプ場改修工事（第3期）	新潟支店	in_progress	unmet	5	negotiated_contract	機械設備工事	沖縄県	2025-12-13	2026-01-11	2025-12-14T09:45:00	宮崎県 県土整備部
ptn-134	1010	ann-169	169	第三下水道管渠更新工事その9	北陸支店	completed	all_met	4	open_competitive	土木工事	熊本県	2025-12-10	2026-01-10	2025-12-12T10:43:00	佐賀県 県土整備部
ptn-134	997	ann-167	167	文化会館音響設備工事（第一工区）	札幌支店	in_progress	all_met	4	open_competitive	電気工事	佐賀県	2025-12-10	2026-01-09	2025-12-11T15:12:00	愛媛県 土木部
ptn-134	971	ann-162	162	市民プール改修工事（南工区）	関東支店	not_started	unmet	5	document_request	建築工事	愛媛県	2025-12-06	2026-01-08	2025-12-08T16:10:00	鳥取県 県土整備部
ptn-134	984	ann-164	164	西病院空調設備更新工事その4	沖縄支店	not_started	unmet	5	unknown	機械設備工事	福岡県	2025-12-03	2026-01-08	2025-12-06T11:41:00	山口県 土木建築部
ptn-134	945	ann-158	158	市営住宅エレベーター更新工事（第8期）	京都支店	in_progress	other_only_unmet	4	negotiated_contract	機械設備工事	山口県	2025-12-10	2026-01-07	2025-12-13T17:08:00	三重県 県土整備部
ptn-134	958	ann-160	160	保健センター改修工事（丙地区・第10工区）	本店	in_progress	unmet	5	preferred_designation	建築工事	徳島県	2025-12-06	2026-01-07	2025-12-07T12:39:00	奈良県 県土マネジメント部
ptn-134	932	ann-156	156	令和8年度 B地区市営住宅屋上防水工事	横浜支店	not_started	all_met	3	designated_competitive	防水工事	広島県	2025-12-03	2026-01-06	2025-12-05T13:37:00	栃木県 県土整備部
ptn-135	1056	ann-176	176	令和7年度 B地区浄水場電気設備更新工事	神戸支店	in_progress	unmet	4	open_counter	電気工事	北海道	2025-12-15	2026-01-12	2025-12-18T11:05:00	横浜市 道路局
ptn-135	1030	ann-172	172	下水処理場改修工事（下流工区）	千葉支店	completed	unmet	5	designated_competitive	機械設備工事	鹿児島県	2025-12-11	2026-01-11	2025-12-12T12:03:00	大分県 土木建築部
ptn-135	1043	ann-174	174	右岸雨水排水設備工事その4	東京支店	not_started	unmet	2	planning_competition	土木工事	沖縄県	2025-12-11	2026-01-11	2025-12-13T16:34:00	鹿児島県 土木部
ptn-135	1004	ann-168	168	美術館照明設備工事（第8期）	静岡支店	not_started	all_met	4	open_competitive	電気工事	長崎県	2025-12-06	2026-01-10	2025-12-08T13:01:00	高知県 土木部
ptn-135	1017	ann-170	170	下水道管渠新設工事（第四地区・第10工区）	大阪支店	in_progress	other_only_unmet	5	open_competitive	土木工事	大分県	2025-12-05	2026-01-10	2025-12-08T17:32:00	長崎県 土木部
ptn-135	991	ann-166	166	令和6年度 本地区病院給排水設備更新工事	福岡支店	not_started	all_met	4	open_competitive	管工事	福岡県	2025-12-08	2026-01-09	2025-12-09T09:30:00	香川県 土木部
ptn-135	965	ann-161	161	令和7年度 北地区スポーツセンター建設工事	広島支店	in_progress	unmet	5	open_counter	建築工事	香川県	2025-11-30	2026-01-08	2025-12-02T10:28:00	和歌山県 県土整備部
ptn-135	978	ann-163	163	体育館空調設備工事（第3期）	九州支店	in_progress	unmet	5	opinion_request	機械設備工事	高知県	2025-12-04	2026-01-08	2025-12-07T14:59:00	島根県 土木部
ptn-135	952	ann-159	159	乙福祉センター建設工事その9	東北支店	not_started	unmet	5	planning_competition	建築工事	山口県	2025-11-29	2026-01-07	2025-11-30T15:57:00	滋賀県 土木交通部
ptn-135	939	ann-157	157	市営住宅給排水設備工事（C工区）	神戸支店	completed	other_only_unmet	4	designated_competitive	管工事	広島県	2025-12-09	2026-01-06	2025-12-12T11:26:00	岐阜県 県土整備部
ptn-136															
ptn-137	953	ann-159	159	乙福祉センター建設工事その9	札幌支店	not_started	unmet	5	planning_competition	建築工事	山口県	2025-11-29	2026-01-07	2025-12-01T16:04:00	滋賀県 土木交通部
ptn-138	973	ann-163	163	体育館空調設備工事（第3期）	横浜支店	not_started	all_met	3	opinion_request	機械設備工事	高知県	2025-12-04	2026-01-08	2025-12-05T09:24:00	島根県 土木部
ptn-138	960	ann-160	160	保健センター改修工事（丙地区・第10工区）	静岡支店	completed	unmet	5	preferred_designation	建築工事	徳島県	2025-12-06	2026-01-07	2025-12-09T14:53:00	奈良県 県土マネジメント部
ptn-139	993	ann-166	166	令和6年度 本地区病院給排水設備更新工事	東北支店	not_started	other_only_unmet	5	open_competitive	管工事	福岡県	2025-12-08	2026-01-09	2025-12-11T11:44:00	香川県 土木部
ptn-139	967	ann-162	162	市民プール改修工事（南工区）	東京支店	in_progress	all_met	3	document_request	建築工事	愛媛県	2025-12-06	2026-01-08	2025-12-07T12:42:00	鳥取県 県土整備部
ptn-139	980	ann-164	164	西病院空調設備更新工事その4	神戸支店	completed	all_met	4	unknown	機械設備工事	福岡県	2025-12-03	2026-01-08	2025-12-05T16:13:00	山口県 土木建築部
ptn-140	1013	ann-169	169	第三下水道管渠更新工事その9	四国支店	not_started	unmet	5	open_competitive	土木工事	熊本県	2025-12-10	2026-01-10	2025-12-12T13:04:00	佐賀県 県土整備部
ptn-140	987	ann-165	165	病院電気設備更新工事（中央地区・第5工区）	沖縄支店	in_progress	other_only_unmet	5	other	電気工事	福岡県	2025-12-12	2026-01-09	2025-12-15T14:02:00	徳島県 県土整備部
ptn-140	1000	ann-167	167	文化会館音響設備工事（第一工区）	仙台支店	completed	unmet	5	open_competitive	電気工事	佐賀県	2025-12-10	2026-01-09	2025-12-11T09:33:00	愛媛県 土木部
